"Frame" "Untracked" "Tracking ID" "Lineage ID" "Position X (µm)" "Position Y (µm)" "Pixel Position X (Pixels)" "Pixel Position Y (pixels)" "Volume (µm³)" "Mean Thickness (µm)" "Radius (µm)" "Area (µm²)" "Sphericity ()" "Length (µm)" "Width (µm)" "Orientation (°)" "Dry Mass (pg)" "Displacement (µm)" "Instantaneous Velocity (µm/s)" "Instantaneous Velocity X (µm/s)" "Instantaneous Velocity Y (µm/s)" "Track Length (µm)"
97 "1" "56" "55" "450.996612548828" "128.250991821289" "555" "157" "1285.97131347656" "4.44600963592529" "9.59341144561768" "289.131896972656" "0.854406118392944" "19.4994430541992" "16.2495346069336" "90" "321.49267578125" "65.0265808105469" "0.00546180224046111" "0.00256419717334211" "0.00482246605679393" "218.90771484375"
98 "1" "56" "55" "454.858489990234" "127.698280334473" "559" "157" "1294.51037597656" "3.68518567085266" "10.5728445053101" "351.183044433594" "0.722265541553497" "25.4402561187744" "17.8374214172363" "-30.2564353942871" "323.627227783203" "62.3788185119629" "0.00324218394234777" "-6.67572021484375E-05" "0.0032414966262877" "222.808944702148"
99 "1" "56" "55" "450.948547363281" "130.584869384766" "555" "160" "1278.45056152344" "3.37796354293823" "10.972695350647" "378.247894287109" "0.656795263290405" "30.1929931640625" "16.416410446167" "-66.0375061035156" "319.612274169922" "66.9591217041016" "0.0100344894453883" "-0.0082685686647892" "0.00568522326648235" "227.668991088867"
100 "1" "56" "55" "448.905120849609" "131.791641235352" "552" "162" "1263.74536132813" "3.11696076393127" "11.3584794998169" "405.312744140625" "0.616095006465912" "28.2804393768311" "19.4773540496826" "-83.9909896850586" "315.936279296875" "69.1222763061523" "0.0074055502191186" "-0.00442712567746639" "0.00593655882403255" "230.042144775391"
101 "1" "56" "55" "447.761016845703" "134.859191894531" "551" "165" "1257.341796875" "3.22251772880554" "11.1437082290649" "390.130035400391" "0.645455479621887" "26.9964694976807" "17.5378551483154" "-14.036244392395" "314.334991455078" "72.2881774902344" "0.0126008745282888" "-0.00899937935173512" "0.00882004667073488" "233.316116333008"
102 "1" "56" "55" "442.425567626953" "138.142074584961" "544" "170" "1282.52551269531" "3.27572107315063" "11.1625490188599" "391.450256347656" "0.655327022075653" "23.5618267059326" "21.1243953704834" "0" "320.631103515625" "78.072509765625" "0.0206343345344067" "-0.0167236756533384" "0.0120869530364871" "239.580642700195"
103 "1" "56" "55" "435.719970703125" "143.561798095703" "536" "176" "1249.99475097656" "3.74020385742188" "10.3112487792969" "334.019958496094" "0.737178683280945" "20.9951953887939" "19.6493492126465" "-83.6598129272461" "312.49853515625" "86.4523162841797" "0.00515875825658441" "-0.00515751307830215" "-0.000113338894152548" "248.202621459961"
104 "1" "56" "55" "438.712158203125" "138.060470581055" "539" "169" "1285.06616210938" "4.49356031417847" "9.53849697113037" "285.831298828125" "0.884533107280731" "17.8744888305664" "17.8744888305664" "0" "321.266296386719" "80.2841873168945" "0.00637744134292006" "0.00413178326562047" "-0.00485799554735422" "254.465026855469"
105 "1" "56" "55" "438.694854736328" "140.064041137695" "539" "172" "1307.14184570313" "4.63647222518921" "9.47218036651611" "281.87060546875" "0.893388450145721" "18.6869659423828" "17.06201171875" "0" "326.785125732422" "81.8642959594727" "0.00648938026279211" "0.00108651060145348" "0.00639777723699808" "256.468688964844"
106 "1" "56" "55" "439.494445800781" "142.666870117188" "540" "175" "1315.26647949219" "3.42880702018738" "11.0490274429321" "383.52880859375" "0.683033585548401" "26.4280757904053" "16.6999492645264" "3.81407928466797" "328.816345214844" "83.452751159668" "0.00288879871368408" "-0.0027695125900209" "0.000821558642201126" "259.191558837891"
107 "1" "56" "55" "436.700805664063" "140.655563354492" "537" "173" "1318.20751953125" "2.99319005012512" "11.8385610580444" "440.299011230469" "0.601855635643005" "24.7584247589111" "23.510103225708" "-39.8055686950684" "329.551513671875" "83.5669097900391" "0.00597926508635283" "-0.00501518230885267" "-0.00325569580309093" "262.633911132813"
108 "1" "56" "55" "435.883514404297" "140.322769165039" "536" "172" "1302.53601074219" "2.73284554481506" "12.3169898986816" "476.605529785156" "0.549451053142548" "30.1405277252197" "22.2138061523438" "-6.70983648300171" "325.633605957031" "83.8244171142578" "0.0135620823130012" "-0.0131511259824038" "0.00331329763866961" "263.516357421875"
109 "1" "56" "55" "427.231994628906" "143.041137695313" "525" "176" "1313.82482910156" "3.80453848838806" "10.4830303192139" "345.241973876953" "0.736007511615753" "23.1076736450195" "17.6312847137451" "80.5376739501953" "328.455871582031" "91.5516586303711" "0.0135988323017955" "-0.0110714379698038" "0.00789629574865103" "272.584899902344"
110 "1" "56" "55" "427.912078857422" "146.008102416992" "526" "179" "1318.02478027344" "4.49522399902344" "9.65889644622803" "293.092620849609" "0.864544749259949" "19.9842853546143" "17.8041801452637" "63.4349517822266" "329.506042480469" "93.3126754760742" "0.00418894691392779" "0.00385941402055323" "0.00162855780217797" "275.628784179688"
111 "1" "56" "55" "430.010772705078" "144.21369934082" "529" "177" "1339.01110839844" "4.51636600494385" "9.7131290435791" "296.393188476563" "0.863761067390442" "18.8288879394531" "18.8288860321045" "50.1944313049316" "334.752532958984" "90.5826416015625" "0.00884698703885078" "0.0087979631498456" "-0.000930065580178052" "278.390045166016"
112 "1" "56" "55" "434.246612548828" "145.338455200195" "534" "178" "1335.47680664063" "3.60535287857056" "10.8571901321411" "370.326477050781" "0.706934690475464" "28.15087890625" "17.2352352142334" "-45" "333.868774414063" "88.7596054077148" "0.00724381301552057" "0.00155593024101108" "0.00707473745569587" "282.772644042969"
113 "1" "56" "55" "431.131042480469" "149.307510375977" "530" "183" "1308.51647949219" "3.35949397087097" "11.13427734375" "389.469909667969" "0.667433321475983" "23.5618267059326" "21.1243953704834" "0" "327.128875732422" "93.8054046630859" "0.0184526611119509" "-0.0120045552030206" "0.0140139684081078" "287.818450927734"
114 "1" "56" "55" "425.603332519531" "155.428512573242" "523" "191" "1339.81433105469" "3.18504500389099" "11.569263458252" "420.495452880859" "0.618749558925629" "25.207950592041" "23.2964477539063" "36.0273704528809" "334.953369140625" "102.035270690918" "0.00731021724641323" "-0.0049996692687273" "0.00533315865322948" "296.066009521484"
115 "1" "56" "55" "427.531280517578" "153.147384643555" "526" "188" "1353.62890625" "3.59696364402771" "10.9439334869385" "376.267547607422" "0.689844787120819" "28.1421680450439" "17.3925857543945" "48.0127868652344" "338.407135009766" "99.049934387207" "0.00171453855000436" "0.00138164102099836" "0.00101523927878588" "299.052734375"
116 "1" "56" "55" "426.598114013672" "156.159484863281" "525" "192" "1362.55236816406" "4.1937952041626" "10.1676025390625" "324.778289794922" "0.806828796863556" "23.5618267059326" "17.06201171875" "90" "340.637725830078" "101.995849609375" "0.00909775774925947" "0.00410355441272259" "0.00811973121017218" "302.206085205078"
117 "1" "56" "55" "430.48583984375" "158.993591308594" "529" "195" "1364.955078125" "3.69137573242188" "10.847508430481" "369.666320800781" "0.708511233329773" "26.9514293670654" "18.2171688079834" "-79.3803482055664" "341.238403320313" "101.966522216797" "0.00283924164250493" "0.000950792105868459" "-0.0026753107085824" "307.017181396484"
118 "1" "56" "55" "427.282684326172" "154.233261108398" "525" "189" "1377.8837890625" "3.42503595352173" "11.3121366500854" "402.012145996094" "0.666119992733002" "27.2662029266357" "18.7032642364502" "-56.3099365234375" "344.470672607422" "100.056213378906" "0.0117904851213098" "-0.000188191726920195" "-0.0117889828979969" "312.754852294922"
119 "1" "56" "55" "430.350341796875" "150.505523681641" "529" "185" "1348.00317382813" "3.86658072471619" "10.5330209732056" "348.542572021484" "0.728876709938049" "24.8401069641113" "19.0317230224609" "59.5344543457031" "337.000549316406" "95.2298202514648" "0.00936988741159439" "0.00249256566166878" "-0.00903227087110281" "317.582550048828"
120 "1" "56" "55" "429.077331542969" "147.730026245117" "528" "181" "1385.73132324219" "4.62296390533447" "9.76706218719482" "299.693786621094" "0.867012679576874" "18.6869659423828" "18.6869659423828" "0" "346.432464599609" "93.8700942993164" "0.00697934022173285" "0.00195134477689862" "0.00670100329443812" "320.636047363281"
121 "1" "56" "55" "431.755310058594" "155.33024597168" "531" "191" "1380.30432128906" "3.47817850112915" "11.2375917434692" "396.731201171875" "0.67562597990036" "27.6242160797119" "17.5494995117188" "53.1301040649414" "345.075561523438" "98.2449951171875" "0.00535625731572509" "0.00400890782475472" "0.00355220376513898" "328.694274902344"
122 "1" "56" "55" "431.963745117188" "150.287612915039" "531" "184" "1411.71899414063" "3.09423446655273" "12.0496664047241" "456.141876220703" "0.614683628082275" "25.1867790222168" "24.3743019104004" "0" "352.929290771484" "94.0698013305664" "0.015482610091567" "-0.00258394866250455" "-0.0152654647827148" "333.7412109375"
123 "1" "56" "55" "429.894866943359" "144.339111328125" "529" "177" "1352.92517089844" "4.72040367126465" "9.54950523376465" "286.491394042969" "0.904014706611633" "19.4994430541992" "17.06201171875" "0" "338.231170654297" "90.7533111572266" "0.0078009432181716" "-0.0073841093108058" "-0.00251587759703398" "340.039215087891"
124 "1" "56" "55" "426.647186279297" "148.476181030273" "525" "182" "1366.37622070313" "3.43669652938843" "11.2469367980957" "397.391296386719" "0.66983699798584" "26.392614364624" "18.2718067169189" "-51.3401908874512" "341.593811035156" "96.0077743530273" "0.00445189047604799" "-0.00230729836039245" "0.00380732212215662" "345.298767089844"
125 "1" "56" "55" "428.233612060547" "147.080383300781" "527" "181" "1344.591796875" "3.61756658554077" "10.8765268325806" "371.646697998047" "0.705818712711334" "25.5119380950928" "18.1655673980713" "80.5376739501953" "336.147766113281" "93.9161529541016" "0.00833785440772772" "0.00363260903395712" "-0.00750492932274938" "347.411804199219"
126 "1" "56" "55" "429.262664794922" "143.072631835938" "528" "176" "1387.90441894531" "4.71236515045166" "9.68062591552734" "294.412841796875" "0.894633769989014" "18.6869659423828" "17.8744888305664" "0" "346.975860595703" "90.2153472900391" "0.0100331408903003" "0.00416442006826401" "-0.00912806205451488" "351.549560546875"
127 "1" "56" "55" "431.231994628906" "140.508178710938" "530" "172" "1386.22802734375" "4.70709609985352" "9.68062591552734" "294.412841796875" "0.889563977718353" "18.8494606018066" "18.8494606018066" "-36.8698959350586" "346.556671142578" "86.9902648925781" "0.00335618085227907" "-0.000187555953743868" "-0.00335093610920012" "354.782928466797"
128 "1" "56" "55" "429.127624511719" "140.659957885742" "528" "173" "1340.17602539063" "3.72443151473999" "10.701244354248" "359.764587402344" "0.725115478038788" "23.4950866699219" "20.1223106384277" "50.7105903625488" "335.043548583984" "88.5157089233398" "0.00543082458898425" "-0.00514793395996094" "-0.00172992283478379" "356.892791748047"
129 "1" "56" "55" "427.525482177734" "139.262634277344" "526" "171" "1411.68994140625" "4.54742050170898" "9.93767833709717" "310.255676269531" "0.865468144416809" "19.2575836181641" "19.2575836181641" "-63.4349517822266" "352.922088623047" "88.5990295410156" "0.0116137145087123" "0.00296698673628271" "0.0112283285707235" "359.018676757813"
130 "1" "56" "55" "431.263854980469" "148.744354248047" "530" "183" "1351.03698730469" "4.44549894332886" "9.83138942718506" "303.654510498047" "0.850040793418884" "19.4994430541992" "18.6869659423828" "0" "337.759063720703" "93.2808990478516" "0.0160808227956295" "0.00336189265362918" "0.0157254748046398" "369.210723876953"
131 "1" "56" "55" "429.946044921875" "150.584976196289" "529" "185" "1388.70397949219" "4.7251672744751" "9.66976737976074" "293.752716064453" "0.904697954654694" "18.6869659423828" "17.8744888305664" "0" "347.175964355469" "95.5421524047852" "0.00422498630359769" "-0.00264638266526163" "-0.00329350354149938" "371.474487304688"
132 "1" "56" "55" "429.358459472656" "146.373031616211" "528" "180" "1409.56713867188" "4.41098880767822" "10.0845994949341" "319.497344970703" "0.850814938545227" "20.311918258667" "18.6869659423828" "90" "352.391418457031" "92.649299621582" "0.00333985220640898" "-0.0022555033210665" "-0.00246319244615734" "375.727203369141"
133 "1" "56" "55" "428.322082519531" "148.811477661133" "527" "183" "1417.11389160156" "4.49944257736206" "10.0114088058472" "314.876525878906" "0.866590857505798" "19.4994430541992" "18.6869659423828" "90" "354.277984619141" "95.1845550537109" "0.00525502860546112" "-0.00371246342547238" "0.00371926627121866" "378.376770019531"
134 "1" "56" "55" "426.685485839844" "149.050903320313" "525" "183" "1394.19543457031" "4.62898731231689" "9.78855133056641" "301.014038085938" "0.898536801338196" "18.6869659423828" "17.8744888305664" "90" "348.548400878906" "96.4202041625977" "0.00456118350848556" "-0.00156275427434593" "0.00428511295467615" "380.03076171875"
135 "1" "56" "55" "427.196899414063" "151.896759033203" "525" "186" "1413.697265625" "4.62330865859985" "9.86339664459229" "305.634857177734" "0.888015568256378" "19.4994430541992" "18.6869659423828" "90" "353.423919677734" "98.2836303710938" "0.00424335803836584" "0.00421829242259264" "0.000460539915366098" "382.922210693359"
136 "1" "56" "55" "429.72265625" "149.38249206543" "528" "183" "1431.62963867188" "4.80747079849243" "9.73473834991455" "297.713409423828" "0.911187350749969" "17.8744888305664" "17.8744888305664" "0" "357.907073974609" "94.7406616210938" "0.00565611571073532" "0.00564392935484648" "0.000371085276128724" "386.486053466797"
137 "1" "56" "55" "431.260528564453" "152.163940429688" "530" "187" "1425.99389648438" "4.75443983078003" "9.76706218719482" "299.693786621094" "0.908274114131927" "18.6869659423828" "18.6869659423828" "0" "356.498229980469" "95.9892425537109" "0.00147708447184414" "0.000961134152021259" "0.00112160574644804" "389.664337158203"
138 "1" "56" "55" "430.414672851563" "150.190048217773" "529" "184" "1434.35791015625" "4.76404571533203" "9.78855133056641" "301.014038085938" "0.910112917423248" "18.6869659423828" "17.8744888305664" "0" "358.589294433594" "94.9419555664063" "0.0157656539231539" "0.0145920645445585" "-0.00596887804567814" "391.811828613281"
139 "1" "56" "55" "441.766815185547" "147.866348266602" "543" "181" "1412.98156738281" "4.74492120742798" "9.73473834991455" "297.713409423828" "0.91040426492691" "18.6869659423828" "17.8744888305664" "0" "353.245056152344" "86.4231719970703" "0.03002118319273" "0.0297117866575718" "0.00429897289723158" "403.399353027344"
140 "1" "56" "55" "451.807159423828" "153.285308837891" "556" "188" "1417.50354003906" "4.65505647659302" "9.84207057952881" "304.314636230469" "0.899114012718201" "18.6869659423828" "17.8744888305664" "90" "354.37548828125" "86.2107543945313" "0.0321857035160065" "0.0320691019296646" "0.00273719360120595" "414.808715820313"
141 "1" "56" "55" "464.856567382813" "149.837127685547" "572" "184" "1432.68041992188" "4.53001689910889" "10.0323753356934" "316.196746826172" "0.873720765113831" "18.6869659423828" "18.6869659423828" "0" "358.169830322266" "78.1351776123047" "0.0331879407167435" "0.0295935738831759" "-0.0150219807401299" "428.306030273438"
142 "1" "56" "55" "473.114532470703" "142.469482421875" "582" "175" "1411.84191894531" "4.531005859375" "9.95880031585693" "311.575897216797" "0.874700844287872" "18.6869659423828" "18.6869659423828" "0" "352.960388183594" "68.7941970825195" "0.0206685587763786" "0.017755338922143" "0.0105800414457917" "439.372924804688"
143 "1" "56" "55" "477.640411376953" "157.45475769043" "587" "193" "1466.18994140625" "4.55992460250854" "10.1158056259155" "321.477691650391" "0.874036073684692" "19.4994430541992" "18.6869659423828" "90" "366.547088623047" "82.6941909790039" "0.0434828326106071" "0.0125718861818314" "0.041625764220953" "455.026733398438"
